text,category,date-received,sender,sender_category,label
Enjoy hassle free travel when you use GCredit to pay later for your Easytrip and Autosweep. Go to your GCash dashboard and tap GCredit to start using it.,ads,2024-01-19 07:50:54,GCash,Verified_Brand,0
"Last chance to get your credit limit increase! Kunin na ang easy cash up to PHP 25,000 para hindi na kulangin ang budget ngayong 2024! Tap Borrow > GLoan in the GCash app to avail.  Promo runs until Jan 20 2024. ",ads,2024-01-19 16:37:17,GCash,Verified_Brand,0
Want the best and latest gadgets and devices? Upgrade today with no credit card needed. Mag-GGives na!,ads,2024-01-21 07:15:53,GCash,Verified_Brand,0
Di kailangang mahal ang car maintenance kasi pwede nang bayaran nang hulugan. I-GGives mo na 'yan.,ads,2024-01-30 07:18:58,GCash,Verified_Brand,0
Invest in the best hair tools para best hairday every day. Pay in easy installments with GGives!,ads,2024-02-03 07:37:25,GCash,Verified_Brand,0
"100% cash bonus for depositing every day!
s6fha.bid",smishing,2024-02-05 16:03:33,+6398555***61,Personal_Mobile,1
"February Welcome, come to JILIVIP to play slot and win big prizes. Deposit 177 and get 354: 6459.de/yvJl",smishing,2024-02-05 13:15:31,+6390704***45,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. qytb.bid",smishing,2024-02-05 12:36:33,+6394636***84,Personal_Mobile,1
"[ Betso88 x Epicwin ]: Hi EPIC Member !

ATTENTION !!
Dont forget to claim your FREE CREDIT in Inbox !!

Trusted website : EpicWin3.tv",smishing,2024-02-05 12:15:35,+6396388***68,Personal_Mobile,1
"GET 1777 PHP FOR FREE
Join: linksph.eu/MsSON",smishing,2024-02-05 12:11:10,+6396381***89,Personal_Mobile,1
"Need cash right this minute?! Say no more! Loan up P87400 and get cash in your account in minutes! What are you waiting for?! Apply Now! 

Apply via UnionBank app:   
1. Log in  > Go to main dashboard   
2. Choose 'You qualify for a Quick Loan! Book now and get your money in an instant!' button and follow the step-by-step process  

Apply via UnionBank website:   
1. Go to Loans > Quick Loans, select 'I have an invite code,'  
2. Enter your invite code - 744BF8 for account number ending with 4605
Claim your offer before it expires on Mar 31, 11:59PM!  ",ads,2023-03-28 18:54:46,UnionBank,Verified_Brand,0
Get P100 cashback on your first-ever Pay Bills transaction with UnionBank Online! Promo runs ‘til 15Jun’23. Visit UnionBank website for details. DTI162991s23,ads,2023-03-29 18:33:59,UnionBank,Verified_Brand,0
"Planning for a vacation but you're short on funds? Good thing you're PRE-QUALIFIED for a UnionBank Quick Loan. Borrow up to P223500 & receive it in just a few minutes! On top of that, enjoy our low interest rates. Apply Now!

Apply via UnionBank app:   
1. Log in  > Go to main dashboard   
2. Choose 'You qualify for a Quick Loan! Book now and get your money in an instant!' button and follow the step-by-step process
 
Apply via UnionBank website:   
1. Go to Loans > Quick Loans, select 'I have an invite code,'  
2. Enter your invite code - F6B9C5 for account number ending with 4605
Claim your offer before it expires on April 22, 11:59PM!  ",ads,2023-04-10 17:37:04,UnionBank,Verified_Brand,0
Today is WIN-THIS-DAY! Get P100 cashback on your 1st ever Pay Bills transaction with UB Online! Visit UB website for details! DTIFTEB162991s23,ads,2023-05-03 09:07:59,UnionBank,Verified_Brand,0
"CONGRATULATIONS! You're Pre-Qualified for a UnionBank Quick Loan! Get cash in minutes of up to P191500 and pay off in light easy payments with our low interest rates!

Apply via UnionBank app:   
1. Log in  > Go to main dashboard   
2. Choose 'You qualify for a Quick Loan! Book now and get your money in an instant!' button and follow the step-by-step process  

Apply via UnionBank website:   
1. Go to Loans > Quick Loans, select 'I have an invite code,'  
2. Enter your invite code - BA7ECA for account number ending with 4605
Claim your offer before it expires on May 22, 11:59PM!  ",ads,2023-05-08 11:58:49,UnionBank,Verified_Brand,0
ADVISORY: We are currently experiencing some system issues that will prevent you from getting a Quick Loan. We apologize for any inconvenience this may have caused. We will update you as soon as our system is back.,ads,2023-05-09 11:34:38,UnionBank,Verified_Brand,0
"Enjoy your shopping with a flexible card that fits your needs. Get 1% cashback for every purchase PLUS get FREE P5,000 Cashback when you apply for a UnionBank Cashback Mastercard. Easily apply online via the UnionBank website today! Promo valid until June 30, 2023. T&C apply. DTIFTEB162150s23",ads,2023-05-22 18:31:52,UnionBank,Verified_Brand,0
"JUST FOR YOU: Apply for a Citi Rewards Card & get P2,000 GCash + no annual fee forever when you spend at least P20,000 w/in 60 days from approval. Plus,get a chance to win P50,000 GCash eGift. Apply at citi[.]asia/phwsre (remove brackets when copying URL onto your browser). More details at citi[.]asia/phwstc. Promo is until 06/30/23. DTI166339S23. This product is sold by Union Bank of the Philippines, using certain trademarks temporarily under license from Citigroup Inc. and related group entities.",ads,2023-05-23 21:31:33,UnionBank,Verified_Brand,0
Only 1 week left for you to enjoy P100 cashback on your 1st Pay Bills transaction! Login to your UB Online now! Visit UB site for details. DTIFTEB162991s23,ads,2023-08-08 18:35:43,UnionBank,Verified_Brand,0
"Get the cash you need in minutes with UnionBank Quick Loans! Loan up to P113200 and pay it back in light, and easy installments! Quick, apply now via the UnionBank Online app or website using the invite code 7E3AF4 for account number ending 4605. Offer is valid until Aug 22.",ads,2023-08-17 10:23:30,UnionBank,Verified_Brand,0
"Get the cash you need in minutes with UnionBank Quick Loans! Loan up to P113200 and pay it back in light, and easy installments! Quick, apply now via the UnionBank Online app or website using the invite code 7E3AF4 for account number ending 4605. Offer is valid until Aug 22.",ads,2023-08-18 18:38:43,UnionBank,Verified_Brand,0
"Don't miss out on this fantastic opportunity to get up to P113200 without any credit checks or delays with UnionBank Quick Loans! You can pay it off in light, easy installments with our affordable financing rates!
Apply now via the UnionBank Online App or website using the invite code 7E3AF4 for account number ending 4605. Offer is valid until today, Aug. 22, 2023.",ads,2023-08-22 09:29:31,UnionBank,Verified_Brand,0
"Good news! We have extended the deadline to apply for your PRE-QUALIFIED UnionBank Quick Loans! This is your last chance to loan up to P113200 without any credit checks or delays. You can pay-off in light, easy installments with our affordable financing rates! ​ 
Apply now via the UnionBank Online App or website using the invite code 7E3AF4 for account number ending 4605. Offer is valid until Sept 5, 7PM.",ads,2023-08-25 19:10:26,UnionBank,Verified_Brand,0
"This offer ends soon! Don't miss out on this opportunity to get up to P113200 in an instant! Quick, apply now via the UnionBank Online app or website https://cs.unionbankph.com/quickloan using the invite code 7E3AF4. Offer is valid until TODAY, Aug 31, 2023.
 
Kindly overlook this message should you have previously secured a loan in the month of August.",ads,2023-08-31 18:33:52,UnionBank,Verified_Brand,0
"Good news! We have extended the deadline to apply for your PREQUALIFIED UnionBank Quick Loans. This is your last chance to get up to P113200 in an instant! Quick, apply now via the UnionBank Online App or website https://cs.unionbankph.com/quickloan using the invite code 7E3AF4. Offer is valid until SEPT 5, 2023, 7PM. Please disregard this message if you have previously secured a loan last August.",ads,2023-09-05 09:19:25,UnionBank,Verified_Brand,0
"Your dream car is within reach when you apply for a UnionBank Auto Loan! To know more about the latest Auto Loan Deals, you may visit the UnionBank website or e-mail us at vehiclefinance@unionbankph.com.",ads,2023-11-15 18:33:49,UnionBank,Verified_Brand,0
"Get the funds you need to make this a delightful Christmas with your loved ones. With UD Loans by UnionDigital Bank, you can borrow up to P174900 and enjoy affordable interest rates! Apply now via https://loans.uniondigitalbank.io using the invite code 4FAAAF. Offer is valid until Dec 11,2023 11:59PM.",ads,2023-12-06 18:56:43,UnionBank,Verified_Brand,0
"In need of extra cash? Apply for UD Loans by UnionDigital Bank and get the cash you need in minutes! Loan up to P174900 and pay it back in light and easy installments! Apply now via https://loans.uniondigitalbank.io using the invite code 4FAAAF. Offer is valid until Dec 31, 2023 11:59 PM.",ads,2023-12-22 18:23:58,UnionBank,Verified_Brand,0
"This offer ends soon! Get the extra cash you need of up to P174900 with UD Loans by UnionDigital Bank and repay it with our convenient, budget-friendly installment plans.

Apply now via https://loans.uniondigitalbank.io using the invite code 4FAAAF for your account ending in 4605.

Offer is valid until Dec. 31, 2023, 11:59 PM.",ads,2023-12-28 09:36:09,UnionBank,Verified_Brand,0
"New Players  JILIViP
First deposit 177P  get 177P bonus:6384.de/yvJl",smishing,2024-02-04 21:21:28,+6396497***15,Personal_Mobile,1
"Mag-recharge ng 100P sa unang pagkakataon at makakuha ng 166P
okwin.tv",smishing,2024-02-04 14:07:03,+6394637***13,Personal_Mobile,1
"Banco De Oro

You're having issues with account security. Please review them at tera.vin/SecurityBDO

Sincerely, BANCO DE ORO",smishing,2024-02-04 02:22:26,+6396347***62,Personal_Mobile,1
"Kumita habang nanonood ng YouTube, kumita ng 500P bawat araw, makipag-ugnayan sa tutor para makatanggap ng 138P. cheg.bid",smishing,2024-02-03 18:22:25,+6398555***19,Personal_Mobile,1
Playoff action is here with NBA League Pass! Get superstar-level streaming for only P425/month with Smart Signature smrt.ph/nbaleaguepass,ads,2023-04-17 14:55:57,SMART,Verified_Brand,0
Playoff action is here with NBA League Pass! Get superstar-level streaming for only P425/month with Smart Signature smrt.ph/nbaleaguepass,ads,2023-04-17 15:08:36,SMART,Verified_Brand,0
"Don't miss the FIBA World Cup Draw & watch global Fil-Am star Saweetie, Sarah G, & more LIVE
TONIGHT at 7:30PM on the Smart LiveStream App: smrt.ph/livestream",ads,2023-04-28 08:02:39,SMART,Verified_Brand,0
"Your SMART Account 1065364464 has reached 80% of your Credit Limit. Your credit limit balance may not be sufficient for this billing period. To enjoy continuous service, we encourage you to make partial payment by visiting smrt.ph/GigaLifeApp. Thank you.",ads,2023-04-28 17:17:42,SMART,Verified_Brand,0
"Don't miss the FIBA World Cup Draw & watch global Fil-Am star Saweetie, Sarah G, & more LIVE APRIL 29 at 7:30PM on the Smart LiveStream App smrt.ph/livestream",ads,2023-04-28 17:36:45,SMART,Verified_Brand,0
"Support our Filipino athletes as they go for gold in the 32nd SEA Games, LIVE from May 5 to 17 on the
Smart LiveStream App smrt.ph/livestream",ads,2023-05-05 10:23:06,SMART,Verified_Brand,0
"Get a chance to see Chris Hemsworth live and win tickets to Netflix's Extraction 2 Premiere on June 5, 2023 (Mon) at SM Mall of Asia!

Join the Smart Postpaid Extraction 2 Raffle:
1) Activate the Netflix bundle on your Signature Plan
2) Register at the promo webpage: smart.com.ph/Postpaid/extraction2

Visit the promo page for more details. If you have moved to a Postpaid plan without Netflix, please disregard message. T&Cs apply. DTI#167544",ads,2023-05-31 08:05:04,SMART,Verified_Brand,0
SMART welcomes you back to the Philippines!  We hope you had an enjoyable trip.,ads,2023-07-28 17:21:45,SMART,Verified_Brand,0
We'll be happy to see you in our store located at 3/F Glorietta 1. Visit us for any of your PLDT & SMART needs.,ads,2023-08-07 17:09:04,SMART,Verified_Brand,0
"Hi Scott ! Exciting news! Enjoy BONUS DATA with Signature Plans+ 1499! Upgrade to this plan by 20-October-2023, and get an extra 10 GB open-access data for FREE every month for 6 months, on top of your plan.

To avail, our friendly Smart Team will reach out to you via call (from 888 or 0888) within the next 48 hours. You can also visit any of our Smart Stores (smrt.ph/bookanapp). Please disregard if you have already availed. T&Cs apply. DTI#164557&158952",ads,2023-09-21 17:04:27,SMART,Verified_Brand,0
"Laban, Pilipinas! Support our athletes in the 19th Asian Games this Sep 23 - Oct 8! Stream it LIVE FOR FREE on the Smart LiveStream App: smrt.ph/livestream",ads,2023-09-22 08:39:38,SMART,Verified_Brand,0
"SMART: Get up to 15GB monthly BONUS data x 6 months when you renew to Signature Plans+

Call *888 NOW! T&C apply",ads,2023-10-05 14:53:34,SMART,Verified_Brand,0
"Your data BONUS from Smart awaits you, Scott !

Get your gift of FREE 10 GB data per month for 6 months when you renew to Smart Signature Plan 1499 until 20-October-2023.

You may renew by booking a virtual appointment via smrt.ph/bookanappSMS. Please disregard if you have already renewed your plan. T&Cs apply. Thank you!",ads,2023-10-06 08:22:03,SMART,Verified_Brand,0
Lakers vs Nuggets tip-off the season on NBA League Pass! Stream all the games LIVE for only P425/mo by charging to your postpaid bill smrt.ph/NBALPPosSMS,ads,2023-10-24 09:06:29,SMART,Verified_Brand,0
Now serving PLDT customers at PLDT Smart LG Cyberzone SM Manila. Visit us for any of your sales and aftersales needs.,ads,2023-10-27 10:02:40,SMART,Verified_Brand,0
"2/2 Promo until November 5, 2023 only.",ads,2023-10-27 17:12:54,SMART,Verified_Brand,0
1/2 Travelling to anywhere in Asia soon? Pre-book the GigaRoam Asia 3GB data roaming for only P699. It works in 13 countries. Get it at gigaroam.smart.com.ph,ads,2023-10-27 17:12:54,SMART,Verified_Brand,0
SMART: Enjoy 2x the data or MORE with the new Signature Booster you love! Check it NOW smrt.ph/GetSmartApp,ads,2023-10-31 13:36:38,SMART,Verified_Brand,0
Now serving PLDT customers at PLDT Smart L/G Cyberzone SM Manila.Visit us for any of your PLDT & SMART needs.,ads,2023-11-01 10:00:58,SMART,Verified_Brand,0
The new NBA In-Season Tournament is on NBA League Pass! Stream all the games LIVE for only P425/mo by charging to your postpaid bill smrt.ph/NBALPPosSMS,ads,2023-11-03 13:24:33,SMART,Verified_Brand,0
"As a valued Smart Postpaid customer, we've got a special treat for you!

Indulge in premium beauty and skincare products that elevate your routines and provide a touch of luxury with these exclusive Lazada codes for Clinique and  Estie Lauder flagship stores for incredible discounts and promotions.

Clinique: smrt.ph/CliniquexSmart
Estee Lauder: smrt.ph/EsteeLauderxSmart

Thank you for choosing Smart.

Redeem from Nov 11-13, 2023 only. T&Cs apply.",ads,2023-11-09 10:54:33,SMART,Verified_Brand,0
"As a valued Smart Postpaid customer, we've got a special treat for you!

Indulge in premium beauty and skincare products that elevate your routines and provide a touch of luxury with these exclusive Lazada codes for Clinique and Estee Lauder flagship stores for incredible discounts and promotions.

Clinique: smrt.ph/CliniquexSmart
Estee Lauder: smrt.ph/EsteeLauderxSmart

Thank you for choosing Smart.

Redeem from Nov 11-13, 2023 only. T&Cs apply.",ads,2023-11-09 11:30:47,SMART,Verified_Brand,0
"Planning a trip abroad? Check out Smart's data roaming packs on the GigaRoam website.

Pre-book now at gigaroam.smart.com.ph",ads,2023-11-17 08:04:40,SMART,Verified_Brand,0
"ADVISORY: Smart is also using two official outgoing caller IDs; 0888 and 888, to assist you with your plan renewal and package upgrade requests.

You can safely answer calls from these numbers knowing that it is Smart reaching out to help you by providing a reliable and secure customer experience.",ads,2023-11-21 15:00:58,SMART,Verified_Brand,0
"Hi, Scott ! Enjoy seamless connectivity for your loved ones by adding an extra Postpaid line. Simply present one valid ID and this code: OPT000023 at your chosen Smart Store to explore the latest phones and offers or call *888. Live more today with Smart! T&Cs apply.",ads,2023-11-25 15:26:52,SMART,Verified_Brand,0
"Hello Scott! Unleash the perks of being a Smart Postpaid subscriber! Enjoy a P5,000 Welcome Gift from UnionBank when you apply for their UnionBank Rewards Credit Card and enroll your Postpaid Account to Auto Bills Payment.

+ No Annual Fees Forever when you spend P20,000 within 60 days of Auto Bill enrollment.

Apply now! smrt.ph/UBWelcomeGift

Promo runs until Feb. 29, 2024. T&Cs apply. DTI#181104",ads,2023-12-13 14:10:56,SMART,Verified_Brand,0
"As a valued Smart Postpaid Subscriber, we have a special treat in store just for you! 

Take your entertainment to the next level with a Cignal Postpaid Plan subscription! 

Visit smrt.ph/SmartxCignal to avail. Thank you for choosing Smart. 

Promo is valid until December 31, 2023. T&Cs apply. DTI#175997",ads,2023-12-18 08:05:44,SMART,Verified_Brand,0
